formula,MASS_MEAN,MASS_STD,MASS_MIN,ATOMIC_RADII_MEAN,ATOMIC_RADII_STD,ATOMIC_RADII_MAX,ELECTRON_NEG_MEAN,ELECTRON_NEG_MIN,IONIZATION_ENERGIES_MEAN,IONIZATION_ENERGIES_STD,IONIZATION_ENERGIES_MIN,ELECTRON_AFFINITIES_MEAN,ELECTRON_AFFINITIES_STD,ELECTRON_AFFINITIES_MIN,IONIC_RADII_MEAN,IONIC_RADII_STD,IONIC_RADII_MIN,VALENCE_MEAN,VALENCE_STD,VALENCE_MIN,VALENCE_MODE,SHELL_STD,SHELL_MAX,SHELL_MODE,S_E_MEAN,S_E_STD,S_E_MAX,P_E_MEAN,P_E_MIN,BLOCK_MEAN,BLOCK_STD,BLOCK_MAX,S_UNFILLED_MEAN,S_UNFILLED_STD,S_UNFILLED_MODE,P_UNFILLED_MEAN,P_UNFILLED_STD,P_UNFILLED_MIN,P_UNFILLED_MODE,D_UNFILLED_MEAN,D_UNFILLED_STD,D_UNFILLED_MIN,D_UNFILLED_MODE,MAX_OXIDATION_STATE_MEAN,MAX_OXIDATION_STATE_STD,MAX_OXIDATION_STATE_MAX,MAX_OXIDATION_STATE_MIN,MELTING_POINT_MEAN,MELTING_POINT_STD,MELTING_POINT_MAX,MENDELEEV_NO_MEAN,MENDELEEV_NO_MAX,MENDELEEV_NO_MODE,MOLAR_VOLUME_MIN,MOLAR_VOLUME_MODE,BOILING_POINT_RANGE,ELEMENT_NUM,L2_NORM,N_ATOMS,SPACE_GROUP,GAMMA,A,C,VOLUME_PER_ATOM,DENSITY,DISTANCE_STD,DISTANCE_MAX,ees_kappa,B
In4K_139.vasp,99.67406,30.287878,39.0983,1.6800001,0.26000005,2.2,1.5879999,0.82,21.42133,5.1018357,18.87041,0.40743265,0.047013246,0.383926,1.056,0.232,0.94,1.0,0.0,1.0,1.0,0.39999998,5.0,5.0,1.8,0.4,2.0,0.8,0.0,0.8,0.40000004,1.0,0.2,0.40000004,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.6,0.8,3.0,1.0,411.10602,37.288002,429.75,65.2,79.0,79.0,15.76,15.76,1313.0,2.0,0.82462114,5.0,139.0,89.99999,4.8607864,7.219821,30.002762,5.516581,0.3253787,3.7213178,4.033560944187939,32.033
In6Mg2_194.vasp,92.18975,39.19328,24.305,1.5374999,0.021650614,1.55,1.6624999,1.31,17.911625,1.6606644,15.035271,0.1829445,0.34811017,-0.42,0.91999996,0.03464101,0.86,1.25,0.4330127,1.0,1.0,0.8660254,5.0,5.0,2.0,0.0,2.0,0.75,0.0,0.75,0.4330127,1.0,0.0,0.0,0.0,3.75,2.1650636,0.0,5.0,0.0,0.0,0.0,0.0,2.75,0.4330127,3.0,2.0,553.0625,213.58351,923.0,77.5,79.0,79.0,14.0,15.76,982.0,2.0,0.7905694,8.0,194.0,120.000015,6.459754,5.4483247,24.611355,6.220083,0.0068687513,3.2298892,4.8579239286421085,43.431
InLi2Mg_225.vasp,38.25125,44.770607,6.941,1.4875,0.041457772,1.55,1.2625,0.98,46.296467,29.374939,15.035271,0.30000612,0.42654252,-0.42,0.9,0.028284267,0.86,1.25,0.4330127,1.0,1.0,1.2247449,5.0,2.0,1.5,0.5,2.0,0.25,0.0,0.25,0.4330127,1.0,0.5,0.5,0.0,1.25,2.1650636,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.8291562,3.0,1.0,565.0325,206.9036,923.0,44.0,79.0,12.0,13.02,13.02,982.0,3.0,0.61237246,4.0,225.0,60.000004,4.6941047,4.694104,18.284506,3.4738536,9.420554e-16,2.87454,4.945340370976528,32.934
InPd2Zn_225.vasp,98.26674,19.27775,65.409,1.4250001,0.07499998,1.55,1.9575,1.65,18.9237,0.5991235,17.96439,0.2220521,0.491573,-0.62,0.878125,0.038288586,0.84625,7.75,3.8971143,1.0,10.0,0.4330127,5.0,5.0,1.0,1.0,2.0,0.25,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,1.25,2.1650636,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.8291562,4.0,2.0,1194.6326,640.2025,1828.05,73.25,79.0,69.0,8.56,8.56,2056.0,3.0,0.61237246,4.0,225.0,60.0,4.474151,4.474151,15.832771,10.306204,5.874748e-16,2.7398467,23.872369380525427,145.43
Ir2LiNb_225.vasp,121.07034,77.36668,6.941,1.4,0.050000012,1.45,1.7449999,0.98,30.990025,25.801939,14.32,1.1660448,0.4121384,0.6180492,0.8125,0.055283356,0.765,3.75,3.269174,0.0,7.0,1.6393596,6.0,6.0,1.5,0.5,2.0,0.0,0.0,1.5,0.8660254,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3.0,2.1213202,0.0,3.0,4.5,2.0615528,6.0,1.0,2170.4224,991.1662,2750.0,49.25,66.0,66.0,8.52,8.52,3402.0,3.0,0.61237246,4.0,225.0,60.00001,4.3457675,4.345762,14.508555,13.856792,1.7741517e-06,2.6612191,36.084158226786094,216.427
Ir2W2_51.vasp,188.0285,4.1884995,183.84,1.35,0.0,1.35,2.28,2.2,16.685001,0.31499958,16.37,1.1903148,0.3740467,0.816268,0.7658333,0.00083333254,0.765,5.5,1.5,4.0,4.0,0.0,6.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.5,3.0,3.0,6.0,0.0,6.0,6.0,3217.0,478.0,3695.0,60.5,66.0,55.0,8.52,8.52,1127.0,2.0,0.70710677,4.0,51.0,90.0,4.4694676,4.8251224,14.950233,20.884535,3.1401849000000005e-16,2.7274313,63.08066358575252,359.365
K2Sb4_12.vasp,94.20611,38.967102,39.0983,1.6999999,0.35355338,2.2,1.64,0.82,21.625666,7.0705967,16.626,0.8654205,0.25735956,0.5014591,1.06,0.3252691,0.83,2.3333333,0.94280905,1.0,3.0,0.4714045,5.0,5.0,1.6666666,0.47140452,2.0,2.0,0.0,0.6666667,0.4714045,1.0,0.33333334,0.47140452,0.0,2.0,1.4142135,0.0,3.0,0.0,0.0,0.0,0.0,3.6666667,1.885618,5.0,1.0,714.6967,267.40424,903.78,62.0,88.0,88.0,18.19,18.19,828.0,2.0,0.74535596,6.0,12.0,90.0,7.1171064,7.4448524,36.059734,4.3381605,0.32462224,3.5810196,4.419683592995403,31.474
KNbO3_160.vasp,36.00058,29.826187,15.9994,1.0899999,0.6452907,2.2,2.5479999,0.82,30.261673,8.085027,14.32,1.1604364,0.39102936,0.5014591,1.224,0.2257078,0.82,2.6,1.7435595,0.0,4.0,1.264911,5.0,2.0,1.6,0.48989794,2.0,2.4,0.0,1.0,0.6324555,2.0,0.4,0.48989797,0.0,1.2,0.9797959,0.0,2.0,1.2,2.4,0.0,0.0,2.4,1.3564659,5.0,1.0,650.18604,1055.5616,2750.0,73.2,101.0,101.0,10.83,17.36,4926.8,3.0,0.66332495,5.0,160.0,89.83686,4.049924,4.049925,13.285117,4.4997993,0.34343374,2.7751975,39.59592065602504,168.383
KNRu_160.vasp,51.391666,36.59098,14.0067,1.3833333,0.63552254,2.2,2.02,0.82,25.995417,6.582481,16.76,0.49261388,0.45580417,-0.07,0.937,0.41243747,0.63,1.3333334,1.2472192,0.0,0.0,1.2472192,5.0,2.0,1.3333334,0.4714045,2.0,1.0,0.0,1.0,0.8164966,2.0,0.6666667,0.47140452,1.0,1.0,1.4142135,0.0,0.0,1.0,1.4142135,0.0,0.0,4.6666665,2.867442,8.0,1.0,1002.19336,1140.2488,2607.0,57.333332,100.0,10.0,8.17,8.17,4345.64,3.0,0.57735026,3.0,160.0,73.85088,5.916238,6.764737,17.462812,4.886834,0.48354977,2.9708683,21.594052540896293,97.356
Li2O6Ta2_161.vasp,47.17741,66.97717,6.941,0.9400002,0.41641328,1.45,2.5600002,0.98,39.440693,19.526918,16.2,1.0648971,0.49413544,0.32312,1.1,0.19758542,0.82,3.2,1.1661904,1.0,4.0,1.6,6.0,2.0,1.8,0.4,2.0,2.4,0.0,1.0,0.6324555,2.0,0.2,0.4,0.0,1.2,0.97979593,0.0,2.0,1.4,2.8,0.0,0.0,2.4,1.3564659,5.0,1.0,781.618,1263.67,3290.0,73.4,101.0,101.0,10.85,17.36,5640.8,3.0,0.66332495,10.0,161.0,55.899414,5.4768476,5.476847,10.512489,7.4520826,0.046254635,2.0312233,38.77970995895159,239.983
Li3Pt_139.vasp,53.97675,81.468315,6.941,1.4250001,0.04330128,1.45,1.3050001,0.98,61.37007,24.71641,18.56,0.99481314,0.65257424,0.6180492,0.87624997,0.041136194,0.805,0.75,0.4330127,0.0,1.0,1.7320508,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.5,0.8660254,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.4330127,0.0,0.0,2.25,2.1650636,6.0,1.0,850.61755,687.4986,2041.4,26.0,68.0,12.0,9.09,13.02,2483.0,2.0,0.7905694,4.0,139.0,74.69437,4.5791397,4.5791397,14.045639,6.381376,5.874748e-16,2.6779318,5.564848023455656,46.465
Li5Sn2_166.vasp,38.875,50.49209,6.941,1.4499999,1.1920929e-07,1.45,1.26,0.98,58.209515,27.560167,14.63307,0.75919807,0.22317594,0.6180492,0.88,0.031622775,0.83,1.2857143,0.45175394,1.0,1.0,1.3552619,5.0,2.0,1.2857143,0.45175394,2.0,0.5714286,0.0,0.2857143,0.45175397,1.0,0.71428573,0.45175394,1.0,1.1428572,1.8070159,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428,1.3552618,4.0,1.0,468.37286,23.215628,505.08,32.285713,83.0,12.0,13.02,13.02,1260.0,2.0,0.7693093,7.0,166.0,38.770527,7.0907555,7.090756,17.952911,3.5957096,0.031887196,2.8537517,4.115281779317016,32.65
Li6Zn2_194.vasp,21.557999,25.317385,6.941,1.4250001,0.04330128,1.45,1.1475,0.98,61.221172,24.974314,17.96439,0.3085369,0.536091,-0.62,0.895,0.008660246,0.88,3.25,3.8971143,1.0,1.0,0.8660254,4.0,2.0,1.25,0.4330127,2.0,0.0,0.0,0.5,0.8660254,2.0,0.75,0.4330127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.4330127,2.0,1.0,513.4375,103.4857,692.68,28.0,76.0,12.0,9.16,13.02,435.0,2.0,0.7905694,8.0,194.0,120.00014,5.696458,4.6122212,16.201677,2.2095182,0.020241518,2.8013144,3.5566228647458664,25.499
LiNbRh2_225.vasp,76.4146,40.317787,6.941,1.4,0.050000012,1.45,1.7849998,0.98,31.530025,25.513182,14.32,0.95531,0.21538076,0.6180492,0.8025,0.064080015,0.745,0.25,0.4330127,0.0,0.0,1.299038,5.0,5.0,1.0,0.0,1.0,0.0,0.0,1.5,0.8660254,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,2.1794496,0.0,2.0,4.5,2.0615528,6.0,1.0,1919.4225,871.7714,2750.0,48.75,65.0,65.0,8.28,8.28,3402.0,3.0,0.61237246,4.0,225.0,60.0,4.327718,4.327718,14.328534,8.855716,3.1401849000000005e-16,2.6501644,34.36189514517899,180.515
LiNiO2_166.vasp,24.408298,20.136993,6.941,1.0,0.40155944,1.45,2.4425,0.98,41.012794,21.156088,18.168839,1.1743553,0.34431937,0.6180492,1.04,0.22715633,0.74,4.25,2.4874685,1.0,4.0,0.8660254,4.0,2.0,1.75,0.4330127,2.0,2.0,0.0,1.0,0.70710677,2.0,0.25,0.4330127,0.0,1.0,1.0,0.0,0.0,0.5,0.8660254,0.0,0.0,2.25,1.0897248,4.0,1.0,572.8225,686.53516,1728.0,70.25,101.0,101.0,6.59,17.36,3095.8,3.0,0.61237246,4.0,166.0,33.418404,4.9690237,4.9690223,8.285221,4.891956,0.063495606,2.0994453,42.81303853761018,192.09
Mg2Mn2O6_148.vasp,25.44825,15.091702,15.9994,0.9400002,0.41761225,1.5,2.6360002,1.31,27.207724,9.693777,15.035271,0.6886632,0.94657296,-0.52,1.0576667,0.25668746,0.6483333,3.8,0.9797959,2.0,4.0,0.8,4.0,2.0,2.0,0.0,2.0,2.4,0.0,1.0,0.6324555,2.0,0.0,0.0,0.0,1.2,0.97979593,0.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,7.0,2.0,521.27997,601.60364,1519.0,87.2,101.0,101.0,7.35,17.36,2243.8,3.0,0.66332495,10.0,148.0,54.575893,5.3812838,5.381132,9.625949,4.3899894,0.04539851,2.0042238,39.61085114048095,206.755
Mg6Os2_194.vasp,65.786255,71.84763,24.305,1.45,0.08660256,1.5,1.5325,1.31,15.526453,0.8507527,15.035271,-0.045549646,0.648567,-0.42,0.81325,0.08097339,0.673,3.0,1.7320508,2.0,2.0,1.299038,6.0,3.0,2.0,0.0,2.0,0.0,0.0,0.5,0.8660254,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7320508,0.0,0.0,3.5,2.598076,8.0,2.0,1518.75,1031.8693,3306.0,70.5,73.0,73.0,8.42,14.0,3922.0,2.0,0.7905694,8.0,194.0,120.0,5.9077563,4.680579,17.684196,6.177303,0.025780983,2.836952,11.400995066867576,83.47
Mg7Sb_187.vasp,36.486877,32.230213,24.305,1.49375,0.01653593,1.5,1.4024999,1.31,15.234112,0.52608407,15.035271,-0.23657483,0.48529735,-0.42,0.85625005,0.009921578,0.83,2.125,0.3307189,2.0,2.0,0.6614378,5.0,3.0,2.0,0.0,2.0,0.375,0.0,0.125,0.3307189,1.0,0.0,0.0,0.0,0.375,0.99215674,0.0,0.0,0.0,0.0,0.0,0.0,2.375,0.99215674,5.0,2.0,920.59753,6.3564076,923.0,74.875,88.0,73.0,14.0,14.0,497.0,2.0,0.8838835,8.0,187.0,119.999985,6.328331,5.319831,23.063059,2.6270533,0.0052015325,3.1641717,6.369623781025257,39.263
Mg7V_187.vasp,27.634563,8.809195,24.305,1.48125,0.04960783,1.5,1.3499999,1.31,14.985111,0.13270786,14.634,-0.30154222,0.31340975,-0.42,0.8496875,0.027284324,0.7775,2.125,0.3307189,2.0,2.0,0.3307189,4.0,3.0,2.0,0.0,2.0,0.0,0.0,0.25,0.6614378,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,2.3150325,0.0,0.0,2.375,0.99215674,5.0,2.0,1080.5,416.70584,2183.0,70.625,73.0,73.0,8.32,14.0,2317.0,2.0,0.8838835,8.0,187.0,120.0,6.2907705,5.060557,21.679367,2.1166794,0.04050885,3.121971,7.550372769221672,41.471
MgO6TeW_146.vasp,47.971264,59.15548,15.9994,0.87222224,0.38666025,1.5,2.9344447,1.31,28.970222,8.740018,15.035271,1.2370862,0.6465788,-0.42,1.1644444,0.18924151,0.76666665,3.7777777,0.6285393,2.0,4.0,1.4487116,6.0,2.0,2.0,0.0,2.0,3.1111112,0.0,1.0,0.47140452,2.0,0.0,0.0,0.0,1.5555556,0.8314794,0.0,2.0,0.6666667,1.8856182,0.0,0.0,2.8888888,1.6629587,6.0,2.0,629.94,1129.0994,3695.0,91.77778,101.0,101.0,9.47,17.36,5737.8,4.0,0.69388866,9.0,1.0,128.01132,6.045334,10.853073,14.063205,5.6642966,0.08926776,2.0723543,27.08257351626568,157.57
MgPdSb_216.vasp,84.16167,42.785854,24.305,1.4499999,0.040824838,1.5,1.8533334,1.31,17.030424,1.8167887,15.035271,0.39651415,0.6104047,-0.42,0.8454167,0.012261628,0.83,5.0,3.5590262,2.0,2.0,0.942809,5.0,5.0,1.3333334,0.94280905,2.0,1.0,0.0,1.0,0.8164966,2.0,0.0,0.0,0.0,1.0,1.4142135,0.0,0.0,0.0,0.0,0.0,0.0,3.6666667,1.2472192,5.0,2.0,1218.2767,431.24625,1828.05,76.666664,88.0,69.0,8.56,8.56,1873.0,3.0,0.57735026,3.0,216.0,60.00001,4.4504285,4.450428,20.77634,6.7265806,2.5639502000000004e-16,2.7253191,17.555632638832034,90.828
MgRh2Ta_225.vasp,102.765976,55.381794,24.305,1.4125,0.064951904,1.5,1.8425,1.31,16.848818,1.2982234,15.035271,0.547226,0.6510349,-0.42,0.7925,0.04956057,0.745,1.25,1.299038,0.0,0.0,1.0897248,6.0,5.0,1.5,0.5,2.0,0.0,0.0,1.5,0.8660254,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.75,2.58602,0.0,2.0,4.75,1.6393596,6.0,2.0,2171.75,839.40076,3290.0,63.75,73.0,65.0,8.28,8.28,4368.0,3.0,0.61237246,4.0,225.0,60.0,4.418515,4.418515,15.249446,11.190368,5.874748e-16,2.705766,36.98723489744544,202.602
MgSn5_189.vasp,102.97583,35.182667,24.305,1.4583334,0.018633882,1.5,1.8516666,1.31,14.700104,0.14989135,14.63307,0.85672516,0.5709688,-0.42,0.835,0.0111803515,0.83,2.0,0.0,2.0,2.0,0.74535596,5.0,5.0,2.0,0.0,2.0,1.6666666,0.0,0.8333333,0.372678,1.0,0.0,0.0,0.0,3.3333333,1.490712,0.0,4.0,0.0,0.0,0.0,0.0,3.6666667,0.745356,4.0,2.0,574.73334,155.7496,923.0,81.333336,83.0,83.0,14.0,16.29,1512.0,2.0,0.8498366,6.0,189.0,120.0,5.6501784,5.6172028,25.883547,6.6063356,0.01632912,3.2621288,6.870456361646784,52.651
MgTl_221.vasp,114.34415,90.039154,24.305,1.7,0.19999999,1.9,1.4649999,1.31,17.731785,2.696515,15.035271,-0.0499734,0.3700266,-0.42,1.09625,0.23624998,0.86,1.5,0.5,1.0,1.0,1.5,6.0,3.0,2.0,0.0,2.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,3.0,2.0,750.0,173.0,923.0,75.5,78.0,73.0,14.0,14.0,383.0,2.0,0.70710677,2.0,221.0,90.0,3.6378026,3.6378026,24.070627,7.888159,0.0,3.1504295,5.942773800249115,41.034
MgZn_221.vasp,44.857,20.551998,24.305,1.425,0.07499999,1.5,1.48,1.31,16.49983,1.4645596,15.035271,-0.52,0.10000001,-0.62,0.87,0.00999999,0.86,6.0,4.0,2.0,2.0,0.5,4.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,807.83997,115.16,923.0,74.5,76.0,73.0,9.16,9.16,183.0,2.0,0.70710677,2.0,221.0,90.0,3.262917,3.262917,17.369532,4.28836,3.1401849000000005e-16,2.825769,12.133543546284864,57.965
Mn2Si2Y2_129.vasp,57.309803,24.88638,28.0855,1.4333334,0.28674415,1.8,1.5566667,1.22,14.73648,1.8000895,12.2236,0.39221373,0.78187746,-0.52,0.74277776,0.21477088,0.54,2.6666667,1.6996732,1.0,1.0,0.8164966,5.0,3.0,2.0,0.0,2.0,0.6666667,0.0,1.6666666,0.47140452,2.0,0.0,0.0,0.0,1.3333334,1.885618,0.0,0.0,4.6666665,3.681787,0.0,0.0,4.6666665,1.6996732,7.0,3.0,1668.3334,115.06907,1799.0,56.666668,85.0,25.0,7.35,7.35,1275.0,3.0,0.57735026,6.0,129.0,90.0,3.8997834,7.298563,18.499802,5.144118,0.22233833,2.9209843,19.42828268186924,105.41
Mn3N2_139.vasp,38.565506,20.052183,14.0067,1.1,0.36742347,1.4,2.146,1.55,21.224493,6.839592,15.63999,-0.34,0.22045407,-0.52,0.641,0.008981454,0.63,4.2,0.97979593,3.0,5.0,0.97979593,4.0,4.0,2.0,0.0,2.0,1.2,0.0,1.6,0.48989797,2.0,0.0,0.0,0.0,1.2,1.4696938,0.0,0.0,3.0,2.4494898,0.0,5.0,6.2,0.97979593,7.0,5.0,936.61993,713.2669,1519.0,76.0,100.0,60.0,7.35,7.35,2256.64,2.0,0.7211103,5.0,139.0,37.13863,6.356267,6.356267,9.8749275,6.4850636,0.048834737,2.0270135,40.81324472414563,206.947
MnNbO6Sr2_225.vasp,41.908077,33.132046,15.9994,1.0450001,0.574652,2.0,2.5690002,0.95,26.274725,10.910323,11.030276,0.9268171,0.7305156,-0.52,1.1668334,0.22093798,0.6483333,3.3,1.4177446,0.0,4.0,1.3747727,5.0,2.0,1.9,0.29999998,2.0,2.4,0.0,1.0,0.6324555,2.0,0.1,0.29999998,0.0,1.2,0.97979593,0.0,2.0,1.1,2.2113345,0.0,0.0,2.8,1.6613247,7.0,2.0,669.77997,872.1712,2750.0,74.9,101.0,101.0,7.35,17.36,4926.8,4.0,0.6480741,10.0,225.0,60.0,5.696619,5.696619,13.071835,5.3236604,0.33724213,2.848333,22.0875380339301,139.155
MnO3Pb_221.vasp,62.02724,74.13646,15.9994,0.9999999,0.5059644,1.8,2.8400002,1.55,27.207172,9.694474,15.032499,0.8440075,0.8050334,-0.52,1.1101668,0.23697773,0.6483333,3.8,0.9797959,2.0,4.0,1.6,6.0,2.0,2.0,0.0,2.0,2.8,0.0,1.2,0.4,2.0,0.0,0.0,0.0,2.0,1.264911,0.0,2.0,1.0,2.0,0.0,0.0,3.4,1.9595919,7.0,2.0,456.802,571.6226,1519.0,89.0,101.0,101.0,7.35,17.36,2243.8,3.0,0.66332495,5.0,221.0,90.0,3.914633,3.914633,11.997843,8.584766,0.32429883,2.7680635,21.19201449202095,139.978
MnO6SbSr2_87.vasp,44.79344,38.30088,15.9994,1.0450001,0.574652,2.0,2.614,0.95,26.50533,10.677089,11.030276,0.9398165,0.73138857,-0.52,1.1678333,0.21938305,0.6483333,3.6,0.9165151,2.0,4.0,1.3747727,5.0,2.0,2.0,0.0,2.0,2.7,0.0,0.9,0.53851646,2.0,0.0,0.0,0.0,1.5,1.024695,0.0,2.0,0.5,1.5,0.0,0.0,2.8,1.6613247,7.0,2.0,485.15802,547.1211,1519.0,78.4,101.0,101.0,7.35,17.36,2243.8,4.0,0.6480741,10.0,87.0,85.21264,5.7745767,5.7745767,12.989841,5.7261105,0.26832685,2.640715,19.6210311938062,131.665
MnPd3_166.vasp,93.549515,22.29234,54.938046,1.4,0.0,1.4,2.0375,1.55,18.482498,1.6411227,15.63999,0.2916059,0.46858084,-0.52,0.7967709,0.085700445,0.6483333,8.75,2.1650636,5.0,10.0,0.4330127,5.0,5.0,0.5,0.8660254,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.1650636,0.0,0.0,4.75,1.299038,7.0,4.0,1750.7876,133.82259,1828.05,66.75,69.0,69.0,7.35,8.56,902.0,2.0,0.7905694,4.0,166.0,18.348106,8.925874,8.925875,15.387151,10.095606,0.09238371,2.8461778,20.311182331456976,130.222
MnRu2Sb_225.vasp,94.70951,24.466354,54.938046,1.3625,0.06495194,1.45,2.0,1.55,16.446499,0.4688399,15.63999,0.6550416,0.67841065,-0.52,0.7000833,0.07518546,0.6483333,2.0,2.1213202,0.0,0.0,0.4330127,5.0,5.0,1.5,0.5,2.0,0.75,0.0,1.75,0.4330127,2.0,0.5,0.5,0.0,0.75,1.299038,0.0,0.0,2.75,1.7853571,0.0,3.0,7.0,1.2247449,8.0,5.0,1909.1951,730.9198,2607.0,68.0,88.0,62.0,7.35,8.17,2563.0,3.0,0.61237246,4.0,225.0,60.0,4.389761,4.389761,14.953662,10.517078,4.656047e-06,2.6881685,38.90685860046311,206.153
MnTe2Zr6_189.vasp,95.27578,20.58949,54.938046,1.4999999,0.07071067,1.55,1.5255555,1.33,14.624444,2.2617989,13.13,0.6690539,0.7554866,-0.52,0.9327777,0.20349415,0.6483333,2.7777777,1.1331154,2.0,2.0,0.31426966,5.0,5.0,2.0,0.0,2.0,0.8888889,0.0,1.7777778,0.4157397,2.0,0.0,0.0,0.0,0.44444445,0.83147943,0.0,0.0,5.888889,3.2810717,0.0,8.0,4.7777777,1.1331154,7.0,4.0,1748.0356,579.41406,2128.0,59.77778,92.0,49.0,7.35,14.02,3421.0,3.0,0.71145827,9.0,189.0,90.00006,7.7496142,7.750023,21.634298,7.3128858,0.17708486,3.002919,16.080191189464426,110.344
Mo2N_166.vasp,68.6289,38.62373,14.0067,1.1833334,0.37712365,1.45,2.4533334,2.16,20.640417,6.336266,16.16,0.47488666,0.38529307,-0.07,0.7266666,0.068353646,0.63,1.0,1.4142135,0.0,0.0,1.4142135,5.0,5.0,1.3333334,0.4714045,2.0,1.0,0.0,1.6666666,0.4714045,2.0,0.6666667,0.47140452,1.0,1.0,1.4142135,0.0,0.0,3.3333333,2.3570228,0.0,5.0,5.6666665,0.47140452,6.0,5.0,1951.6832,1335.4655,2896.0,70.666664,100.0,56.0,9.38,9.38,4834.64,2.0,0.74535596,3.0,166.0,31.72324,5.271505,5.271505,11.989953,9.504705,5.127900400000001e-16,2.1470406,81.31267228171771,322.389
Mo4N4_194.vasp,54.97335,40.966652,14.0067,1.05,0.40000004,1.45,2.6,2.16,22.880625,6.720625,16.16,0.338665,0.408665,-0.07,0.7025,0.07249999,0.63,1.5,1.5,0.0,0.0,1.5,5.0,2.0,1.5,0.5,2.0,1.5,0.0,1.5,0.5,2.0,0.5,0.5,0.0,1.5,1.5,0.0,0.0,2.5,2.5,0.0,0.0,5.5,0.5,6.0,5.0,1479.525,1416.475,2896.0,78.0,100.0,56.0,9.38,9.38,4834.64,2.0,0.70710677,8.0,194.0,120.000084,2.8494647,11.3982,10.01851,9.111674,0.033380624,2.215428,68.74932196114337,364.959
MoPdTi2_225.vasp,74.5235,26.91278,47.867,1.4125,0.021650666,1.45,1.8599999,1.54,15.685249,2.4057553,13.5755,0.3651403,0.29690453,0.075545,0.8311459,0.03249117,0.775,3.5,3.8405728,0.0,2.0,0.5,5.0,4.0,1.25,0.8291562,2.0,0.0,0.0,2.0,0.0,2.0,0.25,0.4330127,0.0,0.0,0.0,0.0,0.0,5.25,3.269174,0.0,8.0,4.5,0.8660254,6.0,4.0,2151.5125,432.2964,2896.0,56.75,69.0,51.0,8.56,10.64,1676.0,3.0,0.61237246,4.0,225.0,60.0,4.436545,4.436545,15.436885,8.01646,0.0,2.7168179,36.41087203228403,178.668
MoV3_225.vasp,62.191128,19.484922,50.9415,1.375,0.04330128,1.45,1.7625,1.63,15.0155,0.6607774,14.634,0.58257896,0.095119044,0.527662,0.776875,0.0010825307,0.775,2.25,1.299038,0.0,3.0,0.4330127,5.0,4.0,1.75,0.4330127,2.0,0.0,0.0,2.0,0.0,2.0,0.25,0.4330127,0.0,0.0,0.0,0.0,0.0,6.5,0.8660254,5.0,7.0,5.25,0.4330127,6.0,5.0,2361.25,308.73807,2896.0,54.5,56.0,54.0,8.32,8.32,1232.0,2.0,0.7905694,4.0,225.0,60.0,4.276705,4.276705,13.827793,7.4683495,4.5361335e-06,2.6189363,46.44868169247252,210.475
N2Na2Ru2_186.vasp,46.02216,39.09708,14.0067,1.25,0.47081488,1.8,2.0566666,0.93,31.215872,12.5145235,16.76,0.50810295,0.45663035,-0.07,0.817,0.24286759,0.63,1.3333334,1.2472192,0.0,0.0,1.2472192,5.0,2.0,1.3333334,0.47140452,2.0,1.0,0.0,1.0,0.8164966,2.0,0.6666667,0.4714045,1.0,1.0,1.4142135,0.0,0.0,1.0,1.4142135,0.0,0.0,4.6666665,2.867442,8.0,1.0,1013.63995,1133.6624,2607.0,57.666668,100.0,11.0,8.17,8.17,4345.64,3.0,0.57735026,6.0,186.0,119.99999,3.2296698,10.015845,15.079371,5.067956,0.38068908,2.7312639,19.075657493457918,107.934
